-1.33958036037287,2.44677752027314,-0.414852434608822,1.44147235235234,-2.24110326664167,-1.69022116988975,1.13821473415004,-1.65335236160127,2.91635186330827,-0.89067784985304,-0.382409744582651,1.0911525544277,1.14390033531901,2.18908827667701,0.638094032569416,1.1305483090871,-1.51921463898356,1.44262853341661,0.544790233390653,-0.392083529166179,1.39041157459316,0.711343666141295,2.18713213004914,0.391105299861145,1.59317821833032,0.154604414876965,-1.53546791522413,-3.02138926865964,3.00932693429825,2.80501887286331,0.651556023028387,0.338189894233789,0.756545135038862,0.406677414031117,1.80952883754175,1.1776334761312,0.704606595485608,0.432257500890828,-0.547126788713537,1.55298083328174,-0.967194128933253,-0.728258045954616,1.15200830448556,-0.611726334637782,0.853445550840964,0.757948928356478,-0.0537084486098401,-1.15181480153928,0.300455848250335,-2.24092637506029,0.924867621035055,-1.52977401686329,-1.96657131786188,-1.21020381890751,-0.79197205922303,1.59628169728951,0.723635054715304,0.448549902046011,0.513862689639969,1.99050476788902,0.545548220964461,-1.48564299853832,-0.9795529742607,2.30045643049855,-0.778266547144985,-0.379423775550282,2.08783002013684,1.35790804465035,1.19107345322575,-2.16725734226836,2.03071681765318,-1.4357328777443,-1.24899365988964,0.852756411962674,0.475247087578836,-1.52550785217311,1.18406907610539,0.587906948162325,-1.49314297543491,0.43924115487123,0.652334368979228,-0.100260066510042,-1.64032061908336,-0.118916589720931,-1.99486959439967,-1.04017583258654,-1.61779911752667,-1.62871883645505,-0.34983898364754,1.59974926915971,-1.4726089886243,0.615126057694278,-0.860496536129978,0.0840671869098997,-1.88298149854559,1.32456870823543,1.17702791194128,-1.90023030951948,-1.39850570821482,0.263499871969744,-1.92324870721918,-0.647857018183223,1.37234392152013,1.40455369704942,-0.388496886477646,1.77299020031492,1.51834096855362,1.39222965327343,2.16747181368629,-2.42313995457757,-1.01217886290819,-0.319409237208422,-1.17645911604616,0.0749744017855045,-0.955016251662288,-1.70475197522209,-1.45768296341103,-1.16845895634491,1.29953523244252,-0.40456672002141,1.80324796918075,0.617104729332316,-0.219271077228078,0.628739928295761,0.911904286843253,-0.749848343149017,-1.40266486565644,0.775699535574691,0.115485971559443,0.585664218482892,1.09482791676532,-0.962118981376876,-1.66057962992917,-1.67906166782969,0.914228614891776,-1.45999196837829,1.23929624573772,0.659603456478139,-0.282288174573379,0.845971404069496,0.449914638100318,2.65760054142132,-1.03297902836206,0.623922780344395,0.246539222696513,0.552096429324907,0.803814175166978,-0.374110656489949,0.654055914630411,-0.62968544536951,-0.312156360709611,0.864999436470467,-1.22671414380826,0.0952993778382885,-3.19744723357001,1.77458001334335,1.72917895127744,-0.778920968071115,-1.0796645537549,-1.33247921279485,1.53212080017089,-1.24785965353281,-0.493742944035414,-1.73015831323562,-1.0111365591101,-2.29261626037964,-1.77771580633426,-0.0320411059755808,-2.5734916696625,-1.2217121927132,-0.746787393132271,2.33346042479531,1.61086581271305,-0.1746245901791,-1.01068574849502,-1.63560698517328,0.871470227257859,0.168169322891929,-0.761019418212064,-1.23201778768425,-1.21852215133867,0.46859299194167,1.44489992243302,-1.43399871744986,-1.23683877938328,1.10909856442944,-0.873723405700306,-1.85358379281427,-0.0966134802462297,1.07134419740427,1.07276111618882,-1.30231401610132,1.00062931499119,0.121703402454309,1.13019297162969,0.739721021571274,-1.90285393750513,1.2777726536102,0.319800598201139,2.28657205159384,0.655137391821445,1.73904116811089,1.29314857022795,1.1229467165293,0.299957173049932,0.0972731623426186,1.31909449859404,2.9447756157783,0.154340487064472,1.20954414242089,0.662292227283754,0.685370180413966,-0.221359064709435,-1.07981241414049,-0.881903206757551,1.09489519482128,1.16430767367252,-1.05214155794561,-0.885715521703611,1.28983861112921,0.698474645491493,1.40232061210967,1.12421567519776,-0.245433675842495,-1.45427906847809,-0.392718308249976,-0.476923385735691,1.09467337488784,-1.54899399560743,1.68286930278441,0.371033824929638,0.718437837142981,-0.37305695419654,-0.775700200630136,-1.76518497372238,-0.276489674369041,-1.56549249822711,0.363782655292806,-0.493936753861049,1.13408843062028,-1.9545540835798,-1.48901272888995,-1.77978907982279,-1.44062638231394,1.58104288825628,-0.828968925711096,1.73418217988283,-0.964318623504575,0.968232860618309,-0.947764853695041,-0.677840872513205,-1.59561729410833,-1.13657267969092,-0.701926623036852,-0.889483638390758,2.77741212037852,1.43680413095351,2.66730301372866,1.015975684701,1.59936781322211,0.572961931120008,0.309911153721635,1.46725524766688,1.5021351312847,1.79332860815538,-0.00681856508846819,2.25749132627176,1.68774873979447,1.57842731071432,0.938386924335188,0.603106918605267,0.472618339740034,-1.46861507990906,-1.06573932099645,0.533002310684131,0.98660613451815,2.27265594705997,0.897137338983728,0.267598619722847,-1.69008996771859,-1.48975892772083,0.332698478527736,-0.860386964019955,0.543604618774254,0.905679234265201,-0.218890505317099,0.728656487442284,1.3211038625115,1.11044990123794,-0.623444183166686,-0.833632535053981,-1.30036925675018,-0.716569057209075,-1.82898453321581,-0.188479801487508,0.562178640829853,-0.235976355324515,-0.816328496434314,-1.08740140020928,0.538735094224065,-1.29570941640378,1.15461717947083,2.25928586011343,1.77189946114659,0.186163634889112,1.82451049369643,-2.14766916925335,1.64997836888799,-0.590023421822207,-1.84794999485523,2.83894798317677,2.52067487248478,1.20367031773529,2.54008276598605,0.794767481513622,-0.858717114600071,-0.869691001087649,0.69414220464532,0.236373658452508,0.749758495739892,2.10349910805238,-1.67657094381112,-1.99130579252335,0.177086020138282,-0.648691307531755,-0.537729490664902,0.597169754201793,1.44241401250391,1.90978260808717,0.867710096676567,-0.95452722096923,-0.892212291425825,-1.41915716929091,-1.58569692616212,-1.89336395179294,-1.50867558138447,-0.779584373479186,-1.33012956679603,-0.759736880725782,-1.26070343019052,-0.497462762337414,-0.910211837425054,0.297004428120312,0.283426596786984,1.90515410677161,1.02408098333626,1.34503165716614,-1.91121475284669,-1.37673420384557,-1.10293025813085,0.267783033179455,1.04675067920264,-1.20640119372456,1.93771956014842,2.07722334837164,1.35516979380031,0.258619586815435,0.752682121549078,-1.41914230333868,0.748008176394794,0.184700168901463,1.94740926397669,-1.31208146407776,1.08001801787144,1.75410236984628,1.68229953531374,1.76076839224553,0.455839420439676,2.25678119713551,-1.52439815581366,0.454994425737908,-0.854205695099204,-1.02829575030874,0.563101341842776,-1.15894434590188,-0.928650312426418,-1.6847167093029,0.234083335594988,0.259786063256917,1.30552550452978,-1.33782105383359,1.34096151250986,0.839538863227613,1.6903564900089,2.07724023542947,1.47116181545858,0.716838267739548,0.917996466957082,-1.1023410483126,-1.32877473361393,-0.863220949423225,-1.8944461309835,-1.25408870726077,0.216768652170026,-0.110401690912208,0.642999020786002,-1.38878363361186,-0.693940132704709,-1.33928010814636,0.178416450539215,-0.967447172840274,-1.76162281712784,-1.58274506626822,1.38937004760865,0.220602747660091,1.52668014169016,-2.02092730012989,-1.58153563661666,0.717588703849596,0.573446690620982,-1.47224497127057,-1.13325085548479,-2.12642838009256,0.474046374689706,-1.74452585497139,-1.50821658322291,-1.6947541777356,-1.13664613088137,-1.85205144360769,0.220648051908332,-1.21601483366331,-1.87880059861221,-1.38038633255865,-1.84299070434501,-1.03087351011334,-0.0197016593714707,-1.348434137155,1.41442625620061,0.0813388201838012,2.13599331923541,1.37711262297619,0.854438525843967,2.58143320703128,1.97373601816958,-0.876173799694573,1.19846659600609,0.0978238571516844,1.98982459769502,0.670265458057749,-0.818535294443658,-1.74713651696033,-0.704250004841263,0.773142754954621,1.55606865165943,0.662864580935227,1.52470540773498,1.42645821782726,-0.688661475233413,0.182915928224773,-0.832907023972384,-0.221394234058275,-1.03924122999134,0.715364798766389,-0.665343056105433,0.972907745585243,-0.969884033403574,0.546696057315041,-1.63036242730312,0.705546393587134,-0.810744185359115,-0.0565985371499884,0.48606867612623,0.604261317469878,2.47359347523127,0.616925699645107,0.266904501247229,2.79811875633586,0.0510583165656653,-1.26093060976429,0.999629680182493,0.602771040242481,-1.88258962649916,1.01478633396247,1.81458724893821,0.153649624437427,1.95891828141652,1.38006815428761,-0.318097282268111,0.327711021004628,0.257415262314924,1.91123711333185,-1.08696332779901,0.313824381296639,-1.39052583512018,-1.5864607953154,1.92125406721705,-1.95642747687344,1.44989317054541,1.09371600850225,-1.09844303886281,1.43873084276339,-0.645697522007723,1.23997575048051,-0.909860737456619,0.488634650078913,-1.12360203245611,1.37560583853965,0.42906625416142,1.70292591523547,0.816872613362461,0.828580425617731,0.749545890130357,0.0330949068091189,0.98740285397297,1.81034595034688,0.464977245330748,2.40123101674161,1.78876129749753,1.20012196666892,-0.965955261370285,0.906549167433608,-0.963136898311793,-0.512098474899069,2.78567144893434,-1.65158500408478,0.502407212232807,-0.0294705609758143,0.51458219343564,1.17316867109018,-0.184158805978645,1.44412394703411,0.901668685442257,0.696681508550292,-1.61330382959186,-1.23954311539814,0.814295023392832,1.22831452112495,1.85845208942691,1.30589841707314,0.591452839391974,1.6734727139004,-1.27068853917627,0.349772762673302,-1.60833253271527,-1.36406352564238,1.23396766497565,1.56613631104621,1.40732570788416,0.155022699409623,0.703343278395214,0.906055005697091,-0.586386704699084,1.77561177398908,0.694088368458502,0.514642343441871,-1.33921548390879,0.659307654496408,-1.40179790135698,-0.91070116266266,-1.51602161657234,1.4887973858006,1.39323602398894,-2.44893097649382,0.624942455536244,1.20047760126933,-1.18838359433202,1.64110287157239,-0.814315988442648,-0.838393297088223,0.414721172967052,-0.747088485572845,1.46693255081753,-1.82777959394934,1.6907853846414,1.9079259869481,-0.228867877984247,-2.13811944032902,1.160190257069,-1.78760710912313,-1.70546267816484,0.709938831398288,-1.29348258065524,0.679854612299501,1.40402886673911,-2.32554441177489,-0.278982605057959,-0.99436211103974,-1.20487122986341,0.876407981013618,-0.58609653904334,1.29812363019385,0.412054220767087,1.4212290318377,0.474294949203878,1.30669444963674,2.06742453722909,-1.01087283077279,-1.13115260065059,-1.47902277219249,-2.26269889456689,0.763879244401932,2.09575298173375,-0.120733099359701,0.16817838784244,0.638759322462992,0.840532618682195,-0.929035820663254,-1.23386708887086,0.387759491768472,0.201750890265655,1.16286173986977,1.59457627853404,-0.90821814545851,-1.84501829274786,-0.047032750740777,0.923752309376991,-0.904678678652832,1.08787760683114,1.74769148437409,-1.43675832323911,1.71497273486408,0.0118247819209696,0.755799026224222,1.51290548529398,-1.73560743232298,2.18290535884812,1.1682648719505,-0.16890776344973,-1.51232557194342,2.7200402832919,1.95743603432873,0.871905327456874,-0.980822680386126,3.02565021540436,0.854928785773838,1.36116440716814,-0.776616735774398,1.09676325299667,-0.766316930597583,0.736296530247838,0.627421391966451,-0.893109635891638,-0.806103855482792,1.17760988897655,-1.55389740197734,1.15578891031974,1.26926797742753,0.579858775818781,-1.45365634834506,-0.638813448819189,1.35047428543039,-2.10089970936192,0.0652651509427618,0.125593355539477,-1.04828866633188,-1.05709349903883,2.01699251218631,0.729566252940426,-1.83375947372836,0.812076386928908,2.50642924754352,0.906899302677172,0.46506235936623,0.546609370660705,-1.70110768551269,1.03323815947839,0.749109115173858,0.741181020449204,0.864946511880784,1.27720303031329,-2.32871063577291,1.1431048915551,-0.518216468336279,1.13903547780985,1.69970369602519,0.735851164663531,-0.837877012820192,-0.562269714771761,-1.08445394511905,-0.556268523024422,1.46953837913328,-1.31312042946572,-1.19840671449885,-1.49555875231996,1.69564196866377,-2.30010934442878,0.136573188784754,-0.634403177954497,-1.68383223094026,-1.1010981382024,1.72834352653441,-1.64822426683763,0.33540115984219,0.37391191915454,-0.915998357401691,0.680766687455344,0.971097236772602,1.14527757647036,-1.71953655757046,-0.925057543740757,0.858669869921293,2.34553500613756,1.51411257220075,-1.4952951618705,-0.825383142688872,0.358186874034251,-1.33514147755645,-0.240130646134401,-1.08901023078636,-0.484842366287021,-1.26523320602615,0.425599927071167,0.692280480252574,-0.632732509125813,1.6563291887008,1.10905523492101,0.0369576960155639,1.33295095420954,1.92025323074187,0.521496897267525,-0.807407890884048,0.375710277071083,-2.18235727472981,-0.480144388043577,-1.0043825580641,-1.40392338227341,-2.38491461242797,1.41604575808117,-1.66432257868484,-0.809990390521462,-1.68529475747456,1.22543860048632,1.69783767051817,0.895591007744008,1.08723698146517,-0.0594223132875993,-0.976873697815176,-0.9335444362895,0.582779313943983,1.41467214913634,-0.344905839447102,-1.01655502723971,-1.36395759241895,-0.214220969395847,-0.223805389704424,-1.61275568865601,0.630434227371212,0.698828146425605,-1.53082122946047,0.0672543709082179,-1.17436632269101,0.870407149252233,0.480859290443018,-0.0402385847997007,2.03786895644833,0.190828799833632,-1.6102691094028,0.369689465868615,-0.802091248615367,1.54778971160113,-0.849591448289138,2.05079758808969,1.47023549468682,-0.457927891122323,0.761321871777712,0.817753619147344,0.906561145316121,-0.997327562400648,-1.38110599975305,-1.84720512622556,1.37165497719179,-0.920033706248208,-1.84041155217826,-0.0812221300290665,1.06285766418027,-0.946163433591894,-1.37520645456315,0.563879316427865,-1.10272612622438,1.34670209239073,0.518156171139754,-1.99293031275488,0.383989676286114,-2.18683409117663,1.8119481576705,-0.855840053531678,-1.81353973565312,0.277736409039681,-1.69968794937817,-1.46676531612317,-1.23755734982872,0.252494207212389,2.76804778282807,-1.2824416030234,-0.973076161737719,2.33747799469143,0.896832145591216,-0.986329449672368,0.212680789775552,1.46524190806928,-1.00251204058702,-1.4395891755867,-1.44966061742368,1.90525784238572,2.01271795785448,0.553836424045198,-2.0327632383287,1.20830332327866,0.372689745173533,-1.44039993369014,-1.72883764869527,1.61566242969038,0.653125226954923,-2.0362848913628,1.70235673049463,1.4328868519341,-0.940552107884689,-0.783459622879565,-2.07065799888519,-0.794795553228763,-2.14049861112225,-1.37267819801414,1.26259456216315,-0.960344965723815,0.685903671220545,1.04514450484011,-1.8017430753825,-0.303571273414055,1.22033517505045,1.29237429200793,-1.86323754538888,-1.33055985832723,0.660635558528181,-1.20114337665992,-1.22147298383874,-1.82749790997592,0.278630179189164,-1.87442898431795,-1.0031851634188,-1.63894867590471,-2.3909960475516,-0.947963677855174,0.0542601043905005,-1.83558761027518,-1.01265329094879,-0.690880625972602,-1.59230891972879,0.955376585109205,-0.486508870899468,0.919941161782736,1.37994633089544,-0.909087669876879,1.95179800118253,0.578231436137789,-2.11088036050293,-1.17822006605614,-1.24558660319084,-0.934685138108286,-0.30485385722882,-0.329715694130016,1.15715689818428,0.491558109596013,-1.88677508573463,-1.80518531297999,-0.756221331406893,-0.998218455512087,0.306151233738373,-0.862948941242907,1.56281538128796,-0.15729224908037,-1.52895724956238,-0.527318868156837,0.178655471305623,-1.13327758611465,-0.235814904085118,-0.807493694593575,-1.0607168968322,0.321473575993668,-1.21124778547127,-2.18765028013798,0.428587672829904,-1.83383377334199,-0.223160503198238,-1.46529692173014,-0.977918391123322,0.17919354525144,-0.631515387230427,0.198541574944809,-1.41151726911828
